Secondary Subject,Level,Region,Academic Year,Provider Count,Students Assessed in 1+ Credits Count,Students Assessed in 1+ Credits Rate,Students Assessed in 14+ Credits Count,Students Assessed in 14+ Credits Rate,Assessed Count,Not Achieved Rate,Achieved Rate,Merit Rate,Excellence Rate,Not Achieved Count,Achieved Count,Merit Count,Excellence Count,Cohort Warning
Technology - Processing Technologies,Level 2,Southland,2019,8,67,0.052,0,0,70,0.5,0.086,0.157,0.257,35,6,11,18,
Technology - Processing Technologies,Level 2,Southland,2020,6,63,0.048,0,0,65,0.431,0.154,0.215,0.2,28,10,14,13,
Technology - Processing Technologies,Level 2,Southland,2021,3,37,0.027,0,0,37,0.378,0.189,0.243,0.189,14,7,9,7,
Technology - Processing Technologies,Level 2,Southland,2022,1,5,0.004,0,0,5,0.2,0.2,0.4,0.2,1,1,2,1,Small Cohort
Technology - Processing Technologies,Level 2,Southland,2023,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 2,Southland,2024,1,6,0.004,0,0,6,0,0,0.833,0.167,0,0,5,1,Small Cohort
Technology - Processing Technologies,Level 2,Taranaki,2015,1,4,0.002,0,0,8,0,0.75,0,0.25,0,6,0,2,Small Cohort
Technology - Processing Technologies,Level 2,Taranaki,2016,4,47,0.026,0,0,58,0.241,0.448,0.19,0.121,14,26,11,7,
Technology - Processing Technologies,Level 2,Taranaki,2017,4,37,0.021,0,0,49,0.306,0.327,0.367,0,15,16,18,0,
Technology - Processing Technologies,Level 2,Taranaki,2018,2,11,0.007,0,0,14,0.071,0.643,0.286,0,1,9,4,0,Small Cohort
Technology - Processing Technologies,Level 2,Taranaki,2019,4,30,0.019,0,0,52,0.462,0.327,0.154,0.058,24,17,8,3,
Technology - Processing Technologies,Level 2,Taranaki,2020,3,22,0.013,0,0,40,0.225,0.375,0.35,0.05,9,15,14,2,
Technology - Processing Technologies,Level 2,Taranaki,2021,3,25,0.015,0,0,38,0.184,0.474,0.289,0.053,7,18,11,2,
Technology - Processing Technologies,Level 2,Taranaki,2022,3,23,0.014,0,0,42,0.071,0.476,0.357,0.095,3,20,15,4,
Technology - Processing Technologies,Level 2,Taranaki,2023,3,11,0.006,0,0,15,0.467,0.533,0,0,7,8,0,0,Small Cohort
Technology - Processing Technologies,Level 2,Taranaki,2024,1,9,0.005,0,0,12,0,0.417,0.5,0.083,0,5,6,1,Small Cohort
Technology - Processing Technologies,Level 2,Waikato,2015,11,107,0.016,0,0,124,0.153,0.29,0.282,0.274,19,36,35,34,
Technology - Processing Technologies,Level 2,Waikato,2016,12,116,0.016,0,0,121,0.14,0.413,0.248,0.198,17,50,30,24,
Technology - Processing Technologies,Level 2,Waikato,2017,12,146,0.021,0,0,165,0.152,0.273,0.291,0.285,25,45,48,47,
Technology - Processing Technologies,Level 2,Waikato,2018,14,123,0.018,0,0,126,0.135,0.389,0.222,0.254,17,49,28,32,
Technology - Processing Technologies,Level 2,Waikato,2019,16,182,0.026,0,0,184,0.234,0.304,0.255,0.207,43,56,47,38,
Technology - Processing Technologies,Level 2,Waikato,2020,14,217,0.03,0,0,223,0.188,0.35,0.251,0.211,42,78,56,47,
Technology - Processing Technologies,Level 2,Waikato,2021,14,187,0.026,0,0,227,0.145,0.269,0.269,0.317,33,61,61,72,
Technology - Processing Technologies,Level 2,Waikato,2022,14,184,0.027,0,0,223,0.22,0.327,0.17,0.283,49,73,38,63,
Technology - Processing Technologies,Level 2,Waikato,2023,16,169,0.024,0,0,180,0.244,0.256,0.25,0.25,44,46,45,45,
Technology - Processing Technologies,Level 2,Waikato,2024,12,137,0.017,0,0,160,0.206,0.263,0.175,0.356,33,42,28,57,
Technology - Processing Technologies,Level 2,Wellington,2015,7,93,0.012,0,0,119,0.034,0.487,0.261,0.218,4,58,31,26,
Technology - Processing Technologies,Level 2,Wellington,2016,7,114,0.015,0,0,124,0.065,0.331,0.177,0.427,8,41,22,53,
Technology - Processing Technologies,Level 2,Wellington,2017,8,120,0.015,0,0,123,0.065,0.415,0.26,0.26,8,51,32,32,
Technology - Processing Technologies,Level 2,Wellington,2018,8,153,0.02,0,0,153,0.183,0.34,0.222,0.255,28,52,34,39,
Technology - Processing Technologies,Level 2,Wellington,2019,10,157,0.021,0,0,157,0.293,0.306,0.185,0.217,46,48,29,34,
Technology - Processing Technologies,Level 2,Wellington,2020,11,161,0.021,0,0,203,0.261,0.305,0.227,0.207,53,62,46,42,
Technology - Processing Technologies,Level 2,Wellington,2021,14,233,0.031,0,0,271,0.207,0.332,0.192,0.269,56,90,52,73,
Technology - Processing Technologies,Level 2,Wellington,2022,12,159,0.023,0,0,176,0.233,0.352,0.131,0.284,41,62,23,50,
Technology - Processing Technologies,Level 2,Wellington,2023,18,229,0.031,0,0,229,0.253,0.31,0.162,0.275,58,71,37,63,
Technology - Processing Technologies,Level 2,Wellington,2024,11,283,0.035,0,0,283,0.389,0.223,0.163,0.226,110,63,46,64,
Technology - Processing Technologies,Level 2,West Coast,2015,,,,,,3,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 2,West Coast,2016,,,,,,4,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 2,West Coast,2017,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 2,West Coast,2021,,,,,,3,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Auckland,2015,22,317,0.018,0,0,346,0.231,0.266,0.199,0.303,80,92,69,105,
Technology - Processing Technologies,Level 3,Auckland,2016,24,293,0.016,0,0,304,0.207,0.293,0.207,0.293,63,89,63,89,
Technology - Processing Technologies,Level 3,Auckland,2017,27,382,0.02,0,0,388,0.265,0.271,0.175,0.289,103,105,68,112,
Technology - Processing Technologies,Level 3,Auckland,2018,29,376,0.02,0,0,382,0.217,0.257,0.215,0.312,83,98,82,119,
Technology - Processing Technologies,Level 3,Auckland,2019,28,406,0.021,0,0,410,0.244,0.263,0.171,0.322,100,108,70,132,
Technology - Processing Technologies,Level 3,Auckland,2020,23,344,0.018,0,0,347,0.127,0.389,0.193,0.291,44,135,67,101,
Technology - Processing Technologies,Level 3,Auckland,2021,21,303,0.015,0,0,308,0.166,0.25,0.205,0.38,51,77,63,117,
Technology - Processing Technologies,Level 3,Auckland,2022,24,337,0.017,0,0,346,0.142,0.364,0.165,0.329,49,126,57,114,
Technology - Processing Technologies,Level 3,Auckland,2023,28,373,0.019,0,0,375,0.213,0.341,0.147,0.299,80,128,55,112,
Technology - Processing Technologies,Level 3,Auckland,2024,29,507,0.024,0,0,551,0.2,0.323,0.181,0.296,110,178,100,163,
Technology - Processing Technologies,Level 3,Bay of Plenty,2015,5,52,0.016,0,0,59,0.322,0.339,0.203,0.136,19,20,12,8,
Technology - Processing Technologies,Level 3,Bay of Plenty,2016,5,54,0.016,0,0,55,0.345,0.273,0.182,0.2,19,15,10,11,
Technology - Processing Technologies,Level 3,Bay of Plenty,2017,5,27,0.008,0,0,27,0.259,0.37,0.259,0.111,7,10,7,3,Small Cohort
Technology - Processing Technologies,Level 3,Bay of Plenty,2018,4,33,0.01,0,0,33,0.152,0.485,0.273,0.091,5,16,9,3,
Technology - Processing Technologies,Level 3,Bay of Plenty,2019,4,61,0.019,0,0,63,0.19,0.46,0.079,0.27,12,29,5,17,
Technology - Processing Technologies,Level 3,Bay of Plenty,2020,4,42,0.014,0,0,42,0.143,0.357,0.071,0.429,6,15,3,18,
Technology - Processing Technologies,Level 3,Bay of Plenty,2021,4,54,0.017,0,0,54,0.148,0.537,0.148,0.167,8,29,8,9,
Technology - Processing Technologies,Level 3,Bay of Plenty,2022,4,55,0.016,0,0,55,0.327,0.309,0.091,0.273,18,17,5,15,
Technology - Processing Technologies,Level 3,Bay of Plenty,2023,3,30,0.009,0,0,34,0.118,0.471,0.147,0.265,4,16,5,9,
Technology - Processing Technologies,Level 3,Bay of Plenty,2024,4,73,0.021,0,0,83,0.241,0.277,0.181,0.301,20,23,15,25,
Technology - Processing Technologies,Level 3,Canterbury,2015,9,67,0.012,0,0,68,0.309,0.412,0.162,0.118,21,28,11,8,
Technology - Processing Technologies,Level 3,Canterbury,2016,8,80,0.014,0,0,80,0.363,0.163,0.288,0.188,29,13,23,15,
Technology - Processing Technologies,Level 3,Canterbury,2017,7,57,0.009,0,0,57,0.211,0.404,0.211,0.175,12,23,12,10,
Technology - Processing Technologies,Level 3,Canterbury,2018,7,80,0.012,0,0,90,0.256,0.356,0.178,0.211,23,32,16,19,
Technology - Processing Technologies,Level 3,Canterbury,2019,7,57,0.008,0,0,68,0.191,0.338,0.206,0.265,13,23,14,18,
Technology - Processing Technologies,Level 3,Canterbury,2020,4,39,0.006,0,0,42,0.095,0.429,0.143,0.333,4,18,6,14,
Technology - Processing Technologies,Level 3,Canterbury,2021,6,60,0.009,0,0,60,0.15,0.417,0.2,0.233,9,25,12,14,
Technology - Processing Technologies,Level 3,Canterbury,2022,6,71,0.011,0,0,72,0.222,0.375,0.236,0.167,16,27,17,12,
Technology - Processing Technologies,Level 3,Canterbury,2023,8,91,0.014,0,0,93,0.29,0.237,0.194,0.28,27,22,18,26,
Technology - Processing Technologies,Level 3,Canterbury,2024,7,90,0.013,0,0,90,0.233,0.333,0.2,0.233,21,30,18,21,
Technology - Processing Technologies,Level 3,Gisborne,2022,,,,,,4,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Gisborne,2023,1,7,0.016,0,0,9,0.667,0.111,0.111,0.111,6,1,1,1,Small Cohort
Technology - Processing Technologies,Level 3,Gisborne,2024,1,5,0.009,0,0,10,0.4,0.4,0,0.2,4,4,0,2,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2015,2,25,0.014,0,0,41,0.366,0.244,0.293,0.098,15,10,12,4,
Technology - Processing Technologies,Level 3,Hawke's Bay,2016,2,11,0.006,0,0,11,0,0.455,0.455,0.091,0,5,5,1,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2017,2,16,0.008,0,0,16,0.125,0.375,0.5,0,2,6,8,0,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2018,2,29,0.014,0,0,29,0.034,0.483,0.138,0.345,1,14,4,10,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2019,2,30,0.015,0,0,30,0.067,0.567,0.3,0.067,2,17,9,2,
Technology - Processing Technologies,Level 3,Hawke's Bay,2020,3,53,0.028,0,0,53,0.17,0.472,0.189,0.17,9,25,10,9,
Technology - Processing Technologies,Level 3,Hawke's Bay,2021,2,20,0.01,0,0,20,0.05,0.35,0.2,0.4,1,7,4,8,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2022,2,27,0.014,0,0,27,0.148,0.259,0.222,0.37,4,7,6,10,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2023,1,8,0.005,0,0,8,0.625,0.375,0,0,5,3,0,0,Small Cohort
Technology - Processing Technologies,Level 3,Hawke's Bay,2024,3,24,0.012,0,0,25,0.12,0.48,0.12,0.28,3,12,3,7,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2015,3,17,0.007,0,0,17,0.176,0.706,0.118,0,3,12,2,0,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2016,5,22,0.009,0,0,22,0.5,0,0.5,0,11,0,11,0,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2017,4,17,0.007,0,0,17,0.529,0.235,0.118,0.118,9,4,2,2,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2018,3,18,0.007,0,0,18,0.333,0.5,0.111,0.056,6,9,2,1,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2019,5,21,0.008,0,0,21,0.333,0.333,0.143,0.19,7,7,3,4,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2020,5,34,0.014,0,0,34,0.382,0.176,0.235,0.206,13,6,8,7,
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2021,4,30,0.012,0,0,30,0.267,0.067,0.233,0.433,8,2,7,13,
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2022,5,20,0.009,0,0,20,0.1,0.35,0.05,0.5,2,7,1,10,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2023,3,21,0.009,0,0,25,0.24,0.32,0.08,0.36,6,8,2,9,Small Cohort
Technology - Processing Technologies,Level 3,Manawatu-Whanganui,2024,2,9,0.004,0,0,9,0.556,0.222,0.111,0.111,5,2,1,1,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2015,1,23,0.059,0,0,23,0.087,0.522,0.304,0.087,2,12,7,2,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2016,2,26,0.053,0,0,26,0.423,0.462,0.038,0.077,11,12,1,2,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2017,1,10,0.023,0,0,10,0.3,0.4,0,0.3,3,4,0,3,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2018,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2019,1,7,0.02,0,0,7,0,0,0.571,0.429,0,0,4,3,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2020,1,8,0.02,0,0,8,0.125,0.125,0.5,0.25,1,1,4,2,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2023,1,5,0.015,0,0,5,0.2,0.8,0,0,1,4,0,0,Small Cohort
Technology - Processing Technologies,Level 3,Marlborough,2024,1,12,0.036,0,0,12,0.417,0.083,0.25,0.25,5,1,3,3,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2015,1,11,0.014,0,0,11,0,0.091,0.273,0.636,0,1,3,7,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2016,,,,,,3,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2017,,,,,,4,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2018,1,5,0.006,0,0,5,0,0.2,0.2,0.6,0,1,1,3,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2020,,,,,,3,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2021,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2022,1,6,0.008,0,0,6,0.667,0,0.167,0.167,4,0,1,1,Small Cohort
Technology - Processing Technologies,Level 3,Nelson,2023,1,7,0.01,0,0,7,0.143,0.571,0.143,0.143,1,4,1,1,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2015,,,,,,3,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2016,,,,,,3,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2017,2,9,0.006,0,0,9,0.111,0.111,0.222,0.556,1,1,2,5,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2018,2,7,0.005,0,0,7,0.286,0.286,0,0.429,2,2,0,3,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2019,,,,,,4,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2021,,,,,,2,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2022,2,8,0.006,0,0,8,0,0.375,0.25,0.375,0,3,2,3,Small Cohort
Technology - Processing Technologies,Level 3,Northland,2023,,,,,,2,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Otago,2015,2,29,0.013,0,0,29,0.207,0.448,0.138,0.207,6,13,4,6,Small Cohort
Technology - Processing Technologies,Level 3,Otago,2016,4,51,0.024,0,0,51,0.255,0.471,0.078,0.196,13,24,4,10,
Technology - Processing Technologies,Level 3,Otago,2017,5,42,0.018,0,0,42,0.262,0.357,0.167,0.214,11,15,7,9,
Technology - Processing Technologies,Level 3,Otago,2018,2,20,0.008,0,0,20,0,0.75,0.05,0.2,0,15,1,4,Small Cohort
Technology - Processing Technologies,Level 3,Otago,2019,5,23,0.009,0,0,23,0.217,0.348,0.261,0.174,5,8,6,4,Small Cohort
Technology - Processing Technologies,Level 3,Otago,2020,7,50,0.021,0,0,50,0.22,0.52,0.18,0.08,11,26,9,4,
Technology - Processing Technologies,Level 3,Otago,2021,4,33,0.014,0,0,33,0.182,0.152,0.152,0.515,6,5,5,17,
Technology - Processing Technologies,Level 3,Otago,2022,2,11,0.005,0,0,11,0,0.273,0.182,0.545,0,3,2,6,Small Cohort
Technology - Processing Technologies,Level 3,Otago,2023,1,8,0.004,0,0,8,0,0.375,0.25,0.375,0,3,2,3,Small Cohort
Technology - Processing Technologies,Level 3,Otago,2024,1,7,0.003,0,0,7,0.286,0,0.143,0.571,2,0,1,4,Small Cohort
Technology - Processing Technologies,Level 3,Other,2015,2,17,0.009,0,0,17,0.059,0.118,0.118,0.706,1,2,2,12,Small Cohort
Technology - Processing Technologies,Level 3,Other,2016,1,30,0.016,0,0,30,0,0.133,0.233,0.633,0,4,7,19,
Technology - Processing Technologies,Level 3,Other,2017,2,37,0.017,0,0,37,0,0.162,0.162,0.676,0,6,6,25,
Technology - Processing Technologies,Level 3,Other,2018,1,36,0.016,0,0,36,0,0.139,0.111,0.75,0,5,4,27,
Technology - Processing Technologies,Level 3,Other,2019,1,31,0.013,0,0,32,0.031,0.156,0.125,0.688,1,5,4,22,
Technology - Processing Technologies,Level 3,Other,2020,2,18,0.006,0,0,18,0,0,0.278,0.722,0,0,5,13,Small Cohort
Technology - Processing Technologies,Level 3,Other,2021,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Other,2023,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Other,2024,,,,,,1,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Southland,2015,4,47,0.051,0,0,47,0.638,0.213,0.128,0.021,30,10,6,1,
Technology - Processing Technologies,Level 3,Southland,2016,4,35,0.038,0,0,35,0.429,0.286,0.086,0.2,15,10,3,7,
Technology - Processing Technologies,Level 3,Southland,2017,4,26,0.029,0,0,26,0.269,0.269,0.231,0.231,7,7,6,6,Small Cohort
Technology - Processing Technologies,Level 3,Southland,2018,4,49,0.057,0,0,49,0.449,0.327,0.082,0.143,22,16,4,7,
Technology - Processing Technologies,Level 3,Southland,2019,3,34,0.037,0,0,34,0.471,0.118,0.147,0.265,16,4,5,9,
Technology - Processing Technologies,Level 3,Southland,2020,3,27,0.028,0,0,27,0.556,0.222,0.111,0.111,15,6,3,3,Small Cohort
Technology - Processing Technologies,Level 3,Southland,2021,3,41,0.041,0,0,41,0.488,0.195,0.171,0.146,20,8,7,6,
Technology - Processing Technologies,Level 3,Southland,2022,2,21,0.022,0,0,22,0.273,0.364,0.273,0.091,6,8,6,2,Small Cohort
Technology - Processing Technologies,Level 3,Southland,2023,1,14,0.014,0,0,14,0.5,0.071,0.214,0.214,7,1,3,3,Small Cohort
Technology - Processing Technologies,Level 3,Southland,2024,1,16,0.015,0,0,16,0.25,0.25,0.188,0.313,4,4,3,5,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2016,2,9,0.007,0,0,16,0.375,0.313,0.188,0.125,6,5,3,2,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2017,2,14,0.011,0,0,22,0.227,0.5,0.182,0.091,5,11,4,2,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2018,2,6,0.005,0,0,8,0,0.875,0.125,0,0,7,1,0,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2019,2,9,0.008,0,0,12,0.333,0.5,0.167,0,4,6,2,0,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2020,3,18,0.016,0,0,27,0.185,0.333,0.296,0.185,5,9,8,5,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2021,3,13,0.012,0,0,17,0,0.647,0.235,0.118,0,11,4,2,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2022,2,16,0.014,0,0,29,0.241,0.31,0.276,0.172,7,9,8,5,Small Cohort
Technology - Processing Technologies,Level 3,Taranaki,2023,2,19,0.018,0,0,34,0.324,0.5,0.176,0,11,17,6,0,
Technology - Processing Technologies,Level 3,Taranaki,2024,,,,,,4,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,Waikato,2015,15,105,0.023,0,0,106,0.208,0.368,0.245,0.179,22,39,26,19,
Technology - Processing Technologies,Level 3,Waikato,2016,15,123,0.027,0,0,135,0.23,0.37,0.163,0.237,31,50,22,32,
Technology - Processing Technologies,Level 3,Waikato,2017,14,132,0.028,0,0,141,0.085,0.369,0.248,0.298,12,52,35,42,
Technology - Processing Technologies,Level 3,Waikato,2018,14,120,0.025,0,0,120,0.175,0.325,0.217,0.283,21,39,26,34,
Technology - Processing Technologies,Level 3,Waikato,2019,14,88,0.018,0,0,88,0.136,0.398,0.205,0.261,12,35,18,23,
Technology - Processing Technologies,Level 3,Waikato,2020,13,90,0.019,0,0,90,0.2,0.333,0.189,0.278,18,30,17,25,
Technology - Processing Technologies,Level 3,Waikato,2021,13,133,0.026,0,0,143,0.14,0.266,0.21,0.385,20,38,30,55,
Technology - Processing Technologies,Level 3,Waikato,2022,10,115,0.023,0,0,131,0.13,0.351,0.13,0.389,17,46,17,51,
Technology - Processing Technologies,Level 3,Waikato,2023,10,81,0.018,0,0,93,0.194,0.258,0.183,0.366,18,24,17,34,
Technology - Processing Technologies,Level 3,Waikato,2024,12,86,0.016,0,0,108,0.111,0.324,0.241,0.324,12,35,26,35,
Technology - Processing Technologies,Level 3,Wellington,2015,7,75,0.013,0,0,93,0.366,0.269,0.183,0.183,34,25,17,17,
Technology - Processing Technologies,Level 3,Wellington,2016,6,64,0.011,0,0,78,0.359,0.295,0.077,0.269,28,23,6,21,
Technology - Processing Technologies,Level 3,Wellington,2017,7,91,0.015,0,0,93,0.247,0.387,0.194,0.172,23,36,18,16,
Technology - Processing Technologies,Level 3,Wellington,2018,7,71,0.012,0,0,80,0.388,0.35,0.163,0.1,31,28,13,8,
Technology - Processing Technologies,Level 3,Wellington,2019,9,61,0.01,0,0,69,0.217,0.493,0.101,0.188,15,34,7,13,
Technology - Processing Technologies,Level 3,Wellington,2020,10,104,0.017,0,0,115,0.365,0.426,0.096,0.113,42,49,11,13,
Technology - Processing Technologies,Level 3,Wellington,2021,8,107,0.017,0,0,129,0.217,0.605,0.14,0.039,28,78,18,5,
Technology - Processing Technologies,Level 3,Wellington,2022,8,62,0.01,0,0,62,0.306,0.516,0.081,0.097,19,32,5,6,
Technology - Processing Technologies,Level 3,Wellington,2023,9,119,0.02,0,0,150,0.447,0.347,0.14,0.067,67,52,21,10,
Technology - Processing Technologies,Level 3,Wellington,2024,6,105,0.017,0,0,125,0.384,0.352,0.16,0.104,48,44,20,13,
Technology - Processing Technologies,Level 3,West Coast,2017,,,,,,2,,,,,,,,,Small Cohort
Technology - Processing Technologies,Level 3,West Coast,2019,1,10,0.035,0,0,11,0.545,0.364,0,0.091,6,4,0,1,Small Cohort
Technology - Processing Technologies,Level 3,West Coast,2020,,,,,,2,,,,,,,,,Small Cohort
Tikanga a-iwi,Level 1,Auckland,2015,2,15,0.001,0,0,28,0,0.5,0.393,0.107,0,14,11,3,Small Cohort
Tikanga a-Iwi,Level 1,Auckland,2016,1,8,0,0,0,8,0,0.625,0.375,0,0,5,3,0,Small Cohort
Tikanga a-Iwi,Level 1,Auckland,2017,2,22,0.001,0,0,22,0,0.273,0.409,0.318,0,6,9,7,Small Cohort
