Secondary Subject,Level,Gender,Academic Year,Provider Count,Students Assessed in 1+ Credits Count,Students Assessed in 1+ Credits Rate,Students Assessed in 14+ Credits Count,Students Assessed in 14+ Credits Rate,Assessed Count,Not Achieved Rate,Achieved Rate,Merit Rate,Excellence Rate,Not Achieved Count,Achieved Count,Merit Count,Excellence Count,Cohort Warning
Painting,Level 3,Male,2023,210,759,0.03,554,0.032,1803,0.174,0.388,0.248,0.189,314,700,448,341,
Painting,Level 3,Male,2024,226,769,0.028,544,0.028,1825,0.161,0.416,0.227,0.196,294,759,414,358,
Pangarau,Level 1,Female,2015,4,29,0.001,0,0,29,0.241,0.414,0.276,0.069,7,12,8,2,Small Cohort
Pangarau,Level 1,Female,2016,2,8,0,0,0,8,0.125,0.625,0,0.25,1,5,0,2,Small Cohort
Pangarau,Level 1,Female,2017,,,,,,1,,,,,,,,,Small Cohort
Pangarau,Level 1,Female,2018,3,15,0,0,0,15,0,0.267,0.4,0.333,0,4,6,5,Small Cohort
Pangarau,Level 1,Female,2019,3,11,0,0,0,13,0,0.769,0.231,0,0,10,3,0,Small Cohort
Pangarau,Level 1,Female,2020,5,18,0,0,0,23,0.087,0.522,0.348,0.043,2,12,8,1,Small Cohort
Pangarau,Level 1,Female,2021,5,17,0,0,0,17,0,0.529,0.471,0,0,9,8,0,Small Cohort
Pangarau,Level 1,Female,2022,3,15,0,0,0,15,0,0.333,0.467,0.2,0,5,7,3,Small Cohort
Pangarau,Level 1,Female,2023,5,16,0,0,0,16,0,0.938,0,0.063,0,15,0,1,Small Cohort
Pangarau,Level 1,Female,2024,26,132,0.004,46,0.002,279,0.061,0.57,0.319,0.05,17,159,89,14,
Pangarau,Level 1,Male,2015,3,14,0,0,0,14,0.571,0.286,0.143,0,8,4,2,0,Small Cohort
Pangarau,Level 1,Male,2016,,,,,,3,,,,,,,,,Small Cohort
Pangarau,Level 1,Male,2017,,,,,,1,,,,,,,,,Small Cohort
Pangarau,Level 1,Male,2018,3,7,0,0,0,7,0,0.571,0.143,0.286,0,4,1,2,Small Cohort
Pangarau,Level 1,Male,2019,1,7,0,0,0,7,0,0.857,0.143,0,0,6,1,0,Small Cohort
Pangarau,Level 1,Male,2020,6,15,0,0,0,19,0,0.579,0.368,0.053,0,11,7,1,Small Cohort
Pangarau,Level 1,Male,2021,4,27,0.001,0,0,27,0,0.593,0.333,0.074,0,16,9,2,Small Cohort
Pangarau,Level 1,Male,2022,3,9,0,0,0,9,0,0.667,0.222,0.111,0,6,2,1,Small Cohort
Pangarau,Level 1,Male,2023,4,14,0,0,0,14,0.071,0.857,0.071,0,1,12,1,0,Small Cohort
Pangarau,Level 1,Male,2024,25,111,0.003,31,0.001,227,0.101,0.67,0.176,0.053,23,152,40,12,
Pangarau,Level 2,Female,2017,,,,,,2,,,,,,,,,Small Cohort
Pangarau,Level 2,Female,2018,,,,,,4,,,,,,,,,Small Cohort
Pangarau,Level 2,Female,2019,1,7,0,0,0,7,0,0.714,0.286,0,0,5,2,0,Small Cohort
Pangarau,Level 2,Female,2020,2,7,0,0,0,7,0,0,0.714,0.286,0,0,5,2,Small Cohort
Pangarau,Level 2,Female,2021,,,,,,0,,,,,,,,,Small Cohort
Pangarau,Level 2,Female,2022,,,,,,3,,,,,,,,,Small Cohort
Pangarau,Level 2,Female,2024,,,,,,2,,,,,,,,,Small Cohort
Pangarau,Level 2,Male,2018,,,,,,1,,,,,,,,,Small Cohort
Pangarau,Level 2,Male,2019,,,,,,0,,,,,,,,,Small Cohort
Pangarau,Level 2,Male,2021,,,,,,0,,,,,,,,,Small Cohort
Pangarau,Level 2,Male,2022,,,,,,4,,,,,,,,,Small Cohort
Pangarau,Level 2,Male,2024,,,,,,2,,,,,,,,,Small Cohort
Photography,Level 3,Female,2015,248,2355,0.091,1866,0.089,6571,0.11,0.327,0.295,0.268,720,2152,1937,1762,
Photography,Level 3,Female,2016,260,2182,0.083,1779,0.084,5840,0.126,0.326,0.296,0.252,738,1903,1730,1469,
Photography,Level 3,Female,2017,253,2299,0.083,1850,0.085,6105,0.123,0.328,0.304,0.245,749,2005,1853,1498,
Photography,Level 3,Female,2018,255,2240,0.079,1738,0.08,5742,0.113,0.325,0.317,0.244,651,1867,1822,1402,
Photography,Level 3,Female,2019,252,2201,0.077,1733,0.081,5531,0.12,0.348,0.299,0.233,666,1923,1652,1290,
Photography,Level 3,Female,2020,249,2039,0.072,1548,0.074,5100,0.087,0.335,0.323,0.256,443,1707,1645,1305,
Photography,Level 3,Female,2021,249,2044,0.071,1618,0.076,5198,0.087,0.306,0.327,0.28,451,1588,1702,1457,
Photography,Level 3,Female,2022,235,1897,0.068,1521,0.076,4779,0.108,0.319,0.305,0.269,514,1523,1458,1284,
Photography,Level 3,Female,2023,246,1957,0.072,1545,0.076,4976,0.111,0.346,0.309,0.235,551,1721,1537,1167,
Photography,Level 3,Female,2024,242,2056,0.069,1577,0.072,5156,0.107,0.352,0.307,0.233,553,1815,1585,1203,
Photography,Level 3,Male,2015,183,922,0.039,670,0.037,2503,0.172,0.381,0.292,0.155,430,954,731,388,
Photography,Level 3,Male,2016,191,1030,0.042,782,0.043,2769,0.2,0.377,0.263,0.16,554,1045,727,443,
Photography,Level 3,Male,2017,208,1195,0.047,885,0.048,3174,0.191,0.409,0.236,0.164,606,1298,749,521,
Photography,Level 3,Male,2018,206,1185,0.047,871,0.047,2949,0.178,0.382,0.286,0.154,526,1126,843,454,
Photography,Level 3,Male,2019,196,1100,0.043,788,0.044,2662,0.169,0.394,0.268,0.168,451,1049,714,448,
Photography,Level 3,Male,2020,195,1071,0.041,768,0.043,2592,0.14,0.404,0.286,0.17,364,1046,741,441,
Photography,Level 3,Male,2021,202,1174,0.045,854,0.048,2828,0.138,0.391,0.271,0.2,390,1105,766,567,
Photography,Level 3,Male,2022,185,1095,0.043,792,0.046,2609,0.171,0.397,0.26,0.171,447,1037,678,447,
Photography,Level 3,Male,2023,199,1210,0.048,895,0.051,2930,0.166,0.423,0.252,0.16,485,1239,738,468,
Photography,Level 3,Male,2024,199,1372,0.049,1011,0.052,3438,0.172,0.396,0.257,0.176,591,1360,883,604,
Physical Education,Level 1,Female,2015,379,13996,0.384,8127,0.276,52806,0.105,0.297,0.304,0.294,5520,15691,16078,15517,
Physical Education,Level 1,Female,2016,394,14112,0.393,8186,0.279,52615,0.111,0.295,0.299,0.295,5840,15513,15736,15526,
Physical Education,Level 1,Female,2017,388,13670,0.388,7947,0.274,51143,0.106,0.273,0.298,0.322,5421,13980,15251,16491,
Physical Education,Level 1,Female,2018,383,13195,0.386,7402,0.264,47423,0.099,0.269,0.304,0.329,4677,12753,14409,15584,
Physical Education,Level 1,Female,2019,382,14750,0.355,7366,0.259,48687,0.098,0.276,0.299,0.327,4767,13443,14567,15910,
Physical Education,Level 1,Female,2020,385,13383,0.29,6624,0.246,42654,0.105,0.278,0.295,0.322,4468,11847,12591,13748,
Physical Education,Level 1,Female,2021,391,13220,0.29,6341,0.241,41706,0.105,0.278,0.296,0.322,4362,11591,12338,13415,
Physical Education,Level 1,Female,2022,378,11847,0.255,5842,0.225,37376,0.119,0.275,0.288,0.318,4455,10261,10772,11888,
Physical Education,Level 1,Female,2023,364,12134,0.263,5813,0.211,37063,0.112,0.289,0.286,0.313,4147,10700,10605,11611,
Physical Education,Level 1,Female,2024,334,8157,0.247,4609,0.218,20189,0.131,0.36,0.318,0.19,2649,7273,6429,3838,
Physical Education,Level 1,Male,2015,372,17422,0.465,11642,0.389,72405,0.152,0.351,0.294,0.203,10976,25444,21272,14713,
Physical Education,Level 1,Male,2016,376,17399,0.471,11773,0.396,72628,0.153,0.344,0.291,0.212,11096,24972,21167,15393,
Physical Education,Level 1,Male,2017,375,16605,0.465,11162,0.386,68612,0.162,0.342,0.285,0.211,11096,23471,19575,14470,
Physical Education,Level 1,Male,2018,377,16725,0.473,10498,0.37,65451,0.159,0.336,0.288,0.217,10398,21998,18845,14210,
Physical Education,Level 1,Male,2019,376,17727,0.417,10521,0.375,65654,0.16,0.343,0.28,0.217,10476,22512,18400,14266,
Physical Education,Level 1,Male,2020,378,18276,0.374,10203,0.37,63882,0.154,0.338,0.287,0.221,9836,21592,18363,14091,
Physical Education,Level 1,Male,2021,379,17502,0.363,9694,0.365,61181,0.162,0.334,0.277,0.227,9937,20426,16956,13862,
Physical Education,Level 1,Male,2022,373,17843,0.368,9928,0.369,61862,0.166,0.332,0.279,0.224,10240,20529,17240,13853,
Physical Education,Level 1,Male,2023,366,18093,0.374,10298,0.364,63066,0.159,0.342,0.272,0.227,10030,21560,17134,14342,
Physical Education,Level 1,Male,2024,333,13446,0.397,8276,0.378,35315,0.228,0.389,0.252,0.131,8052,13748,8883,4632,
Physical Education,Level 2,Female,2015,366,7031,0.201,4630,0.178,28607,0.142,0.312,0.283,0.263,4050,8930,8096,7531,
Physical Education,Level 2,Female,2016,368,7282,0.201,4844,0.18,29406,0.144,0.309,0.272,0.274,4240,9091,8006,8069,
Physical Education,Level 2,Female,2017,380,7345,0.203,4741,0.178,29005,0.145,0.3,0.279,0.276,4206,8697,8087,8015,
Physical Education,Level 2,Female,2018,379,7210,0.202,4395,0.169,27585,0.141,0.281,0.276,0.302,3876,7760,7627,8322,
Physical Education,Level 2,Female,2019,373,7249,0.202,4464,0.175,27537,0.134,0.292,0.277,0.298,3679,8038,7616,8204,
Physical Education,Level 2,Female,2020,377,7198,0.203,4063,0.16,25722,0.13,0.287,0.277,0.306,3339,7372,7130,7881,
Physical Education,Level 2,Female,2021,383,7087,0.204,3785,0.155,24811,0.134,0.284,0.269,0.313,3316,7044,6678,7773,
Physical Education,Level 2,Female,2022,378,6413,0.191,3478,0.147,22408,0.149,0.29,0.263,0.298,3345,6490,5892,6681,
Physical Education,Level 2,Female,2023,375,6977,0.196,3834,0.152,24675,0.142,0.294,0.266,0.297,3515,7261,6569,7330,
Physical Education,Level 2,Female,2024,379,7523,0.19,4243,0.155,26528,0.132,0.294,0.275,0.3,3495,7799,7287,7947,
Physical Education,Level 2,Male,2015,358,11275,0.318,6732,0.266,43226,0.224,0.367,0.247,0.162,9680,15865,10694,6987,
Physical Education,Level 2,Male,2016,359,11716,0.326,7191,0.283,45685,0.218,0.359,0.253,0.17,9978,16384,11560,7763,
Physical Education,Level 2,Male,2017,366,11497,0.316,6871,0.272,44132,0.215,0.355,0.25,0.179,9500,15674,11048,7910,
Physical Education,Level 2,Male,2018,366,11235,0.316,6247,0.257,41965,0.215,0.359,0.255,0.171,9009,15086,10705,7165,
Physical Education,Level 2,Male,2019,364,11469,0.321,6230,0.259,41621,0.218,0.358,0.254,0.17,9065,14909,10570,7077,
Physical Education,Level 2,Male,2020,366,11978,0.335,6153,0.26,41719,0.213,0.353,0.253,0.181,8905,14728,10541,7545,
Physical Education,Level 2,Male,2021,370,12009,0.342,5840,0.255,40727,0.209,0.356,0.251,0.184,8526,14483,10219,7499,
Physical Education,Level 2,Male,2022,369,11409,0.335,5740,0.259,39360,0.221,0.352,0.243,0.184,8709,13837,9580,7234,
Physical Education,Level 2,Male,2023,369,12352,0.342,6587,0.273,43585,0.213,0.354,0.248,0.185,9295,15408,10824,8058,
Physical Education,Level 2,Male,2024,372,13921,0.352,7423,0.284,48686,0.208,0.363,0.244,0.184,10140,17692,11898,8956,
Physical Education,Level 3,Female,2015,344,4680,0.18,3176,0.151,18382,0.182,0.317,0.259,0.242,3343,5831,4764,4444,
Physical Education,Level 3,Female,2016,352,4946,0.188,3362,0.16,19034,0.164,0.323,0.256,0.258,3114,6142,4871,4907,
Physical Education,Level 3,Female,2017,357,5129,0.184,3456,0.158,19581,0.157,0.305,0.263,0.275,3080,5977,5144,5380,
Physical Education,Level 3,Female,2018,360,5262,0.186,3445,0.159,19356,0.164,0.295,0.264,0.277,3174,5719,5102,5361,
Physical Education,Level 3,Female,2019,354,5269,0.185,3238,0.152,18487,0.157,0.298,0.255,0.29,2906,5507,4707,5367,
Physical Education,Level 3,Female,2020,361,5130,0.181,2868,0.138,17345,0.15,0.283,0.249,0.318,2601,4908,4319,5517,
Physical Education,Level 3,Female,2021,355,5130,0.179,3055,0.143,17508,0.139,0.299,0.253,0.309,2431,5238,4424,5415,
Physical Education,Level 3,Female,2022,358,4732,0.169,2836,0.141,16080,0.165,0.29,0.244,0.3,2660,4667,3928,4825,
Physical Education,Level 3,Female,2023,360,4615,0.17,2760,0.136,15631,0.144,0.3,0.242,0.315,2253,4685,3777,4916,
Physical Education,Level 3,Female,2024,367,5116,0.171,3300,0.15,17680,0.137,0.292,0.255,0.316,2417,5171,4504,5588,
Physical Education,Level 3,Male,2015,334,6892,0.288,4098,0.226,25037,0.263,0.356,0.227,0.154,6589,8918,5675,3855,
Physical Education,Level 3,Male,2016,333,7210,0.297,4021,0.222,24989,0.243,0.361,0.231,0.165,6080,9010,5771,4128,
Physical Education,Level 3,Male,2017,339,7603,0.302,4320,0.233,26284,0.238,0.354,0.228,0.18,6254,9304,5984,4742,
Physical Education,Level 3,Male,2018,343,7415,0.296,4160,0.225,25052,0.231,0.354,0.228,0.187,5779,8878,5706,4689,
Physical Education,Level 3,Male,2019,343,7635,0.299,3920,0.218,24474,0.238,0.356,0.227,0.178,5829,8712,5566,4367,
Physical Education,Level 3,Male,2020,343,7738,0.298,3694,0.208,24091,0.232,0.341,0.228,0.199,5596,8212,5497,4786,
Physical Education,Level 3,Male,2021,344,8068,0.312,4016,0.224,25225,0.222,0.357,0.232,0.189,5597,9011,5855,4762,
Physical Education,Level 3,Male,2022,341,7712,0.303,3982,0.231,24494,0.232,0.355,0.217,0.195,5692,8693,5321,4788,
Physical Education,Level 3,Male,2023,348,7843,0.314,4189,0.24,25226,0.213,0.349,0.233,0.205,5370,8816,5870,5170,
Physical Education,Level 3,Male,2024,347,8706,0.312,4966,0.254,28794,0.202,0.341,0.242,0.215,5823,9830,6959,6182,
Physics,Level 1,Female,2015,280,12435,0.341,144,0.005,15031,0.089,0.386,0.264,0.26,1340,5808,3972,3911,
Physics,Level 1,Female,2016,294,13066,0.364,124,0.004,15582,0.087,0.374,0.261,0.278,1357,5820,4067,4338,
Physics,Level 1,Female,2017,307,13600,0.386,75,0.003,16106,0.093,0.366,0.244,0.297,1495,5901,3932,4778,
Physics,Level 1,Female,2018,306,13295,0.388,48,0.002,15576,0.095,0.366,0.245,0.294,1474,5700,3823,4579,
Physics,Level 1,Female,2019,302,15001,0.361,26,0.001,17412,0.09,0.38,0.241,0.289,1565,6608,4203,5036,
Physics,Level 1,Female,2020,282,11702,0.253,31,0.001,13398,0.1,0.385,0.242,0.273,1334,5163,3246,3655,
Physics,Level 1,Female,2021,294,11306,0.248,25,0.001,12894,0.083,0.4,0.227,0.289,1076,5157,2931,3730,
Physics,Level 1,Female,2022,282,12005,0.258,13,0.001,13540,0.095,0.414,0.221,0.27,1287,5601,2999,3653,
Physics,Level 1,Female,2023,281,12735,0.276,16,0.001,14230,0.098,0.438,0.213,0.251,1395,6232,3034,3569,
Physics,Level 1,Male,2015,288,14086,0.376,483,0.016,18635,0.126,0.436,0.257,0.181,2353,8122,4787,3373,
Physics,Level 1,Male,2016,291,14729,0.399,481,0.016,19424,0.13,0.43,0.242,0.198,2516,8350,4710,3848,
Physics,Level 1,Male,2017,304,14932,0.418,298,0.01,18807,0.129,0.43,0.239,0.202,2423,8092,4498,3794,
Physics,Level 1,Male,2018,299,14728,0.416,247,0.009,18392,0.137,0.43,0.231,0.202,2511,7909,4253,3719,
Physics,Level 1,Male,2019,302,15372,0.362,183,0.007,18487,0.131,0.452,0.225,0.191,2429,8363,4160,3535,
Physics,Level 1,Male,2020,292,13911,0.284,160,0.006,16582,0.134,0.459,0.225,0.182,2215,7609,3736,3022,
Physics,Level 1,Male,2021,297,13015,0.27,140,0.005,15404,0.109,0.48,0.218,0.193,1680,7398,3353,2973,
Physics,Level 1,Male,2022,283,13849,0.285,121,0.004,16239,0.13,0.492,0.198,0.18,2107,7988,3222,2922,
Physics,Level 1,Male,2023,283,15047,0.311,170,0.006,17813,0.137,0.498,0.204,0.161,2443,8867,3640,2863,
Physics,Level 2,Female,2015,320,5976,0.171,4563,0.176,22659,0.153,0.31,0.269,0.268,3477,7018,6102,6062,
Physics,Level 2,Female,2016,328,6894,0.19,5155,0.192,25677,0.124,0.274,0.301,0.301,3190,7048,7723,7716,
Physics,Level 2,Female,2017,328,6792,0.188,5061,0.19,25042,0.147,0.285,0.282,0.286,3677,7133,7061,7171,
Physics,Level 2,Female,2018,318,6553,0.183,4834,0.186,23847,0.142,0.271,0.284,0.303,3378,6473,6775,7221,
Physics,Level 2,Female,2019,316,6403,0.179,4596,0.18,22782,0.144,0.262,0.275,0.319,3283,5970,6266,7263,
Physics,Level 2,Female,2020,326,6135,0.173,4201,0.166,20962,0.129,0.272,0.281,0.318,2699,5709,5894,6660,
Physics,Level 2,Female,2021,327,5972,0.172,4098,0.168,20305,0.103,0.259,0.269,0.368,2100,5264,5466,7475,
Physics,Level 2,Female,2022,319,5715,0.17,3867,0.163,19136,0.164,0.269,0.255,0.313,3129,5140,4884,5983,
Physics,Level 2,Female,2023,320,6084,0.171,3899,0.155,20000,0.132,0.292,0.253,0.323,2635,5849,5052,6464,
Physics,Level 2,Female,2024,327,6852,0.173,4518,0.165,23097,0.139,0.294,0.256,0.311,3216,6798,5905,7178,
Physics,Level 2,Male,2015,323,10660,0.301,7757,0.307,39810,0.221,0.348,0.244,0.187,8808,13855,9718,7429,
Physics,Level 2,Male,2016,329,11317,0.315,8217,0.323,42134,0.196,0.33,0.266,0.208,8264,13888,11214,8768,
Physics,Level 2,Male,2017,330,11504,0.316,8169,0.323,41868,0.213,0.336,0.253,0.198,8922,14055,10591,8300,
Physics,Level 2,Male,2018,321,10824,0.305,7610,0.313,39191,0.212,0.316,0.253,0.219,8296,12380,9932,8583,
Physics,Level 2,Male,2019,312,10752,0.3,7371,0.306,37931,0.205,0.309,0.253,0.234,7765,11712,9592,8862,
Physics,Level 2,Male,2020,321,10188,0.285,6794,0.288,34538,0.189,0.327,0.261,0.223,6512,11307,9003,7716,
Physics,Level 2,Male,2021,320,10226,0.291,6912,0.302,35185,0.161,0.334,0.251,0.255,5651,11746,8827,8961,
Physics,Level 2,Male,2022,310,9789,0.288,6367,0.287,32997,0.21,0.326,0.241,0.224,6919,10746,7957,7375,
Physics,Level 2,Male,2023,312,10089,0.28,6382,0.265,33487,0.179,0.35,0.242,0.229,6005,11707,8090,7685,
Physics,Level 2,Male,2024,320,10986,0.278,7222,0.276,37559,0.19,0.337,0.238,0.235,7146,12656,8928,8829,
Physics,Level 3,Female,2015,293,3365,0.13,2744,0.13,13716,0.154,0.327,0.267,0.252,2114,4483,3664,3455,
Physics,Level 3,Female,2016,300,3532,0.134,2890,0.137,14123,0.141,0.326,0.265,0.268,1988,4608,3736,3791,
Physics,Level 3,Female,2017,305,4196,0.151,3162,0.145,15872,0.16,0.314,0.274,0.251,2542,4991,4349,3990,
Physics,Level 3,Female,2018,303,4101,0.145,3065,0.141,15354,0.172,0.323,0.253,0.252,2644,4958,3879,3873,
Physics,Level 3,Female,2019,304,4116,0.145,2917,0.137,14652,0.134,0.302,0.291,0.274,1957,4422,4258,4015,
Physics,Level 3,Female,2020,298,3866,0.136,2387,0.115,13073,0.128,0.293,0.284,0.295,1670,3835,3718,3850,
Physics,Level 3,Female,2021,293,3939,0.137,2616,0.122,13366,0.102,0.297,0.28,0.32,1367,3970,3747,4282,
Physics,Level 3,Female,2022,301,3796,0.135,2353,0.117,12487,0.162,0.295,0.27,0.272,2029,3688,3368,3402,
Physics,Level 3,Female,2023,292,3474,0.128,2389,0.118,11829,0.139,0.31,0.262,0.289,1644,3668,3095,3422,
Physics,Level 3,Female,2024,304,4122,0.138,2720,0.124,13821,0.151,0.299,0.281,0.269,2086,4133,3885,3717,
Physics,Level 3,Male,2015,293,6155,0.257,4901,0.271,24718,0.212,0.364,0.246,0.179,5232,8989,6074,4423,
Physics,Level 3,Male,2016,308,6391,0.263,5070,0.28,25667,0.203,0.356,0.247,0.194,5214,9140,6330,4983,
Physics,Level 3,Male,2017,303,7014,0.279,5245,0.283,26842,0.227,0.35,0.236,0.186,6100,9391,6347,5004,
Physics,Level 3,Male,2018,300,6803,0.271,5040,0.272,25526,0.223,0.353,0.235,0.189,5696,9008,5986,4836,
Physics,Level 3,Male,2019,304,6880,0.269,4756,0.264,24501,0.202,0.344,0.249,0.205,4959,8417,6091,5034,
Physics,Level 3,Male,2020,290,6627,0.255,4196,0.236,22607,0.181,0.337,0.261,0.221,4101,7610,5901,4995,
Physics,Level 3,Male,2021,300,6481,0.251,4287,0.239,22329,0.15,0.351,0.25,0.249,3347,7834,5581,5567,
Physics,Level 3,Male,2022,297,6564,0.258,4159,0.241,22239,0.216,0.328,0.25,0.207,4805,7292,5549,4593,
Physics,Level 3,Male,2023,293,6192,0.248,4296,0.246,21709,0.188,0.343,0.252,0.216,4079,7454,5481,4695,
Physics,Level 3,Male,2024,298,7094,0.254,4689,0.24,24253,0.198,0.344,0.247,0.211,4799,8331,5996,5127,
"Physics, Earth and Space Science",Level 1,Female,2024,265,13576,0.411,385,0.018,16973,0.253,0.367,0.214,0.166,4299,6222,3639,2813,
"Physics, Earth and Space Science",Level 1,Male,2024,264,15251,0.451,750,0.034,20157,0.292,0.397,0.184,0.127,5882,8007,3708,2560,
Printmaking,Level 3,Female,2015,50,210,0.008,168,0.008,587,0.039,0.216,0.346,0.399,23,127,203,234,
Printmaking,Level 3,Female,2016,53,245,0.009,188,0.009,605,0.051,0.228,0.314,0.407,31,138,190,246,
Printmaking,Level 3,Female,2017,56,244,0.009,176,0.008,616,0.06,0.282,0.325,0.333,37,174,200,205,
Printmaking,Level 3,Female,2018,44,229,0.008,180,0.008,543,0.066,0.269,0.328,0.337,36,146,178,183,
Printmaking,Level 3,Female,2019,64,308,0.011,207,0.01,751,0.096,0.29,0.301,0.313,72,218,226,235,
Printmaking,Level 3,Female,2020,51,303,0.011,226,0.011,738,0.066,0.252,0.31,0.371,49,186,229,274,
Printmaking,Level 3,Female,2021,65,308,0.011,244,0.011,763,0.038,0.263,0.307,0.392,29,201,234,299,
Printmaking,Level 3,Female,2022,67,313,0.011,229,0.011,753,0.065,0.312,0.292,0.331,49,235,220,249,
Printmaking,Level 3,Female,2023,63,304,0.011,214,0.011,744,0.095,0.25,0.298,0.356,71,186,222,265,
Printmaking,Level 3,Female,2024,75,342,0.011,233,0.011,812,0.094,0.308,0.271,0.328,76,250,220,266,
Printmaking,Level 3,Male,2015,32,102,0.004,78,0.004,262,0.065,0.393,0.294,0.248,17,103,77,65,
Printmaking,Level 3,Male,2016,37,112,0.005,84,0.005,288,0.132,0.444,0.201,0.222,38,128,58,64,
Printmaking,Level 3,Male,2017,35,130,0.005,84,0.005,303,0.162,0.294,0.29,0.254,49,89,88,77,
Printmaking,Level 3,Male,2018,33,123,0.005,76,0.004,287,0.171,0.348,0.23,0.251,49,100,66,72,
Printmaking,Level 3,Male,2019,43,174,0.007,98,0.005,419,0.165,0.425,0.246,0.165,69,178,103,69,
Printmaking,Level 3,Male,2020,41,156,0.006,100,0.006,367,0.131,0.365,0.24,0.264,48,134,88,97,
Printmaking,Level 3,Male,2021,47,147,0.006,87,0.005,345,0.096,0.414,0.238,0.252,33,143,82,87,
Printmaking,Level 3,Male,2022,46,166,0.007,105,0.006,378,0.138,0.368,0.262,0.233,52,139,99,88,
Printmaking,Level 3,Male,2023,46,178,0.007,107,0.006,406,0.153,0.392,0.229,0.227,62,159,93,92,
Printmaking,Level 3,Male,2024,52,197,0.007,115,0.006,447,0.181,0.376,0.224,0.219,81,168,100,98,
Psychology,Level 1,Female,2017,7,175,0.005,121,0.004,658,0.064,0.246,0.283,0.407,42,162,186,268,
Psychology,Level 1,Female,2018,12,297,0.009,180,0.006,1008,0.14,0.314,0.257,0.289,141,317,259,291,
Psychology,Level 1,Female,2019,20,554,0.013,205,0.007,1328,0.109,0.235,0.246,0.41,145,312,327,544,
Psychology,Level 1,Female,2020,28,623,0.013,264,0.01,1608,0.116,0.245,0.277,0.362,186,394,446,582,
Psychology,Level 1,Female,2021,31,786,0.017,293,0.011,1911,0.119,0.248,0.258,0.375,228,473,493,717,
Psychology,Level 1,Female,2022,25,634,0.014,213,0.008,1428,0.065,0.284,0.29,0.361,93,405,414,516,
Psychology,Level 1,Female,2023,19,477,0.01,168,0.006,1071,0.113,0.281,0.271,0.335,121,301,290,359,
Psychology,Level 1,Male,2017,6,105,0.003,80,0.003,428,0.129,0.336,0.299,0.236,55,144,128,101,
Psychology,Level 1,Male,2018,13,286,0.008,163,0.006,903,0.151,0.32,0.261,0.268,136,289,236,242,
Psychology,Level 1,Male,2019,18,311,0.007,145,0.005,844,0.16,0.37,0.249,0.222,135,312,210,187,
Psychology,Level 1,Male,2020,28,444,0.009,218,0.008,1249,0.191,0.33,0.252,0.227,239,412,315,283,
Psychology,Level 1,Male,2021,28,445,0.009,190,0.007,1124,0.151,0.351,0.278,0.221,170,394,312,248,
Psychology,Level 1,Male,2022,21,382,0.008,204,0.008,1078,0.162,0.324,0.261,0.253,175,349,281,273,
Psychology,Level 1,Male,2023,17,334,0.007,168,0.006,940,0.12,0.409,0.259,0.213,113,384,243,200,
Psychology,Level 2,Female,2016,1,12,0,0,0,12,0,0.167,0.417,0.417,0,2,5,5,Small Cohort
Psychology,Level 2,Female,2017,19,553,0.015,425,0.016,2067,0.099,0.179,0.243,0.479,205,369,502,991,
Psychology,Level 2,Female,2018,37,792,0.022,466,0.018,2650,0.118,0.225,0.282,0.375,312,595,748,995,
Psychology,Level 2,Female,2019,41,1185,0.033,668,0.026,3704,0.128,0.244,0.284,0.343,475,905,1052,1272,
Psychology,Level 2,Female,2020,54,1687,0.048,887,0.035,4872,0.113,0.261,0.279,0.346,552,1273,1361,1686,
Psychology,Level 2,Female,2021,56,1876,0.054,997,0.041,5637,0.135,0.288,0.272,0.306,760,1621,1531,1725,
Psychology,Level 2,Female,2022,66,1965,0.058,974,0.041,5713,0.142,0.282,0.272,0.304,809,1612,1555,1737,
Psychology,Level 2,Female,2023,70,2237,0.063,1199,0.048,6721,0.14,0.284,0.255,0.322,940,1906,1714,2161,
Psychology,Level 2,Female,2024,81,2622,0.066,1589,0.058,8307,0.124,0.281,0.256,0.339,1032,2332,2126,2817,
Psychology,Level 2,Male,2016,,,,,,2,,,,,,,,,Small Cohort
Psychology,Level 2,Male,2017,13,202,0.006,154,0.006,785,0.13,0.316,0.285,0.269,102,248,224,211,
Psychology,Level 2,Male,2018,32,409,0.012,243,0.01,1415,0.217,0.297,0.257,0.229,307,420,364,324,
Psychology,Level 2,Male,2019,38,581,0.016,349,0.014,1795,0.183,0.296,0.25,0.272,328,531,448,488,
Psychology,Level 2,Male,2020,43,749,0.021,449,0.019,2302,0.192,0.323,0.257,0.228,443,743,592,524,
Psychology,Level 2,Male,2021,46,793,0.023,456,0.02,2562,0.194,0.376,0.235,0.196,496,963,602,501,
Psychology,Level 2,Male,2022,54,871,0.026,410,0.019,2467,0.222,0.358,0.225,0.195,548,884,554,481,
Psychology,Level 2,Male,2023,57,1030,0.029,606,0.025,3212,0.197,0.36,0.227,0.216,633,1157,729,693,
Psychology,Level 2,Male,2024,67,1101,0.028,668,0.026,3540,0.202,0.339,0.227,0.232,716,1201,802,821,
Psychology,Level 3,Female,2017,4,95,0.003,0,0,95,0,0.347,0.2,0.453,0,33,19,43,
Psychology,Level 3,Female,2018,24,541,0.019,368,0.017,1782,0.118,0.245,0.252,0.386,210,436,449,687,
Psychology,Level 3,Female,2019,43,778,0.027,537,0.025,2489,0.12,0.275,0.256,0.349,299,685,637,868,
